,zip,stcountyfp,city,state,countyname,classfp
24843,14489,36069,Lyons,NY,Ontario County,H1
24844,14456,36069,Geneva,NY,Ontario County,H1
24845,14471,36069,Honeoye,NY,Ontario County,H1
24846,14522,36069,Palmyra,NY,Ontario County,H1
24847,93791,06019,Fresno,CA,Fresno County,H1
24848,14548,36069,Shortsville,NY,Ontario County,H1
24849,14453,36069,Fishers,NY,Ontario County,H1
24850,14518,36069,Oaks corners,NY,Ontario County,H1
24851,14469,36069,Bloomfield,NY,Ontario County,H1
24852,14532,36069,Phelps,NY,Ontario County,H1
24853,10924,36071,Goshen,NY,Orange County,H1
24854,10987,36071,Tuxedo park,NY,Orange County,H1
24855,12520,36071,Cornwall on hudson,NY,Orange County,H1
24856,12553,36071,New windsor,NY,Orange County,H1
24857,12566,36071,Pine bush,NY,Orange County,H1
24858,93790,06019,Fresno,CA,Fresno County,H1
24859,12589,36071,Wallkill,NY,Orange County,H1
24860,12575,36071,Rock tavern,NY,Orange County,H1
24861,12785,36071,Westbrookville,NY,Orange County,H1
24862,10910,36071,Arden,NY,Orange County,H1
24863,10918,36071,Chester,NY,Orange County,H1
24864,12543,36071,Maybrook,NY,Orange County,H1
24865,12586,36071,Walden,NY,Orange County,H1
24866,10933,36071,Johnson,NY,Orange County,H1
24867,10981,36071,Sugar loaf,NY,Orange County,H1
24868,10979,36071,Sterling forest,NY,Orange County,H1
24869,93750,06019,Fresno,CA,Fresno County,H1
24870,10959,36071,New milford,NY,Orange County,H1
24871,10925,36071,Greenwood lake,NY,Orange County,H1
24872,10958,36071,New hampton,NY,Orange County,H1
24873,10985,36071,Thompson ridge,NY,Orange County,H1
24874,12518,36071,Cornwall,NY,Orange County,H1
24875,10928,36071,Highland falls,NY,Orange County,H1
24876,10919,36071,Circleville,NY,Orange County,H1
24877,12551,36071,Newburgh,NY,Orange County,H1
24878,12584,36071,Vails gate,NY,Orange County,H1
24879,10953,36071,Mountainville,NY,Orange County,H1
24880,95951,06021,Hamilton city,CA,Glenn County,H1
24881,10914,36071,Blooming grove,NY,Orange County,H1
24882,12549,36071,Montgomery,NY,Orange County,H1
24883,12577,36071,Salisbury mills,NY,Orange County,H1
24884,12729,36071,Cuddebackville,NY,Orange County,H1
24885,10932,36071,Howells,NY,Orange County,H1
24886,10917,36071,Central valley,NY,Orange County,H1
24887,10926,36071,Harriman,NY,Orange County,H1
24888,10998,36071,Westtown,NY,Orange County,H1
24889,12542,36071,Marlboro,NY,Orange County,H1
24890,12721,36071,Bloomingburg,NY,Orange County,H1
24891,35966,01049,Flat rock,AL,DeKalb County,H1
24892,95963,06021,Orland,CA,Glenn County,H1
24893,10916,36071,Campbell hall,NY,Orange County,H1
24894,10988,36071,Unionville,NY,Orange County,H1
24895,10975,36071,Southfields,NY,Orange County,H1
24896,10940,36071,Middletown,NY,Orange County,H1
24897,10950,36071,Monroe,NY,Orange County,H1
24898,12754,36071,Liberty,NY,Orange County,H1
24899,10912,36071,Bellvale,NY,Orange County,H1
24900,10915,36071,Bullville,NY,Orange County,H1
24901,10941,36071,Middletown,NY,Orange County,H1
24902,10930,36071,Highland mills,NY,Orange County,H1
24903,95913,06021,Artois,CA,Glenn County,H1
24904,10990,36071,Warwick,NY,Orange County,H1
24905,10973,36071,Slate hill,NY,Orange County,H1
24906,10969,36071,Pine island,NY,Orange County,H1
24907,10996,36071,West point,NY,Orange County,H1
24908,12771,36071,Port jervis,NY,Orange County,H1
24909,12552,36071,Newburgh,NY,Orange County,H1
24910,12555,36071,Newburgh,NY,Orange County,H1
24911,10921,36071,Florida,NY,Orange County,H1
24912,10963,36071,Otisville,NY,Orange County,H1
24913,10992,36071,Washingtonville,NY,Orange County,H1
24914,95988,06021,Willows,CA,Glenn County,H1
24915,12550,36071,Newburgh,NY,Orange County,H1
24916,12780,36071,Sparrow bush,NY,Orange County,H1
24917,10949,36071,Monroe,NY,Orange County,H1
24918,12746,36071,Huguenot,NY,Orange County,H1
24919,10922,36071,Fort montgomery,NY,Orange County,H1
24920,14464,36073,Hamlin,NY,Orleans County,H1
24921,14476,36073,Kendall,NY,Orleans County,H1
24922,14452,36073,Fancher,NY,Orleans County,H1
24923,14105,36073,Middleport,NY,Orleans County,H1
24924,14420,36073,Brockport,NY,Orleans County,H1
24925,95943,06021,Glenn,CA,Glenn County,H1
24926,14416,36073,Bergen,NY,Orleans County,H1
24927,14058,36073,Elba,NY,Orleans County,H1
24928,14422,36073,Byron,NY,Orleans County,H1
24929,14429,36073,Clarendon,NY,Orleans County,H1
24930,14012,36073,Barker,NY,Orleans County,H1
24931,14103,36073,Medina,NY,Orleans County,H1
24932,14098,36073,Lyndonville,NY,Orleans County,H1
24933,14477,36073,Kent,NY,Orleans County,H1
24934,14125,36073,Oakfield,NY,Orleans County,H1
24935,14411,36073,Albion,NY,Orleans County,H1
24936,95970,06021,Princeton,CA,Glenn County,H1
24937,14470,36073,Holley,NY,Orleans County,H1
24938,14571,36073,Waterport,NY,Orleans County,H1
24939,14479,36073,Knowlesville,NY,Orleans County,H1
24940,13036,36075,Central square,NY,Oswego County,H1
24941,13074,36075,Hannibal,NY,Oswego County,H1
24942,13111,36075,Martville,NY,Oswego County,H1
24943,13145,36075,Sandy creek,NY,Oswego County,H1
24944,13302,36075,Altmar,NY,Oswego County,H1
24945,13483,36075,Westdale,NY,Oswego County,H1
24946,13144,36075,Richland,NY,Oswego County,H1
24947,95939,06021,Elk creek,CA,Glenn County,H1
24948,13167,36075,West monroe,NY,Oswego County,H1
24949,13132,36075,Pennellville,NY,Oswego County,H1
24950,13069,36075,Fulton,NY,Oswego County,H1
24951,13121,36075,New haven,NY,Oswego County,H1
24952,13033,36075,Cato,NY,Oswego County,H1
24953,13493,36075,Williamstown,NY,Oswego County,H1
24954,13661,36075,Mannsville,NY,Oswego County,H1
24955,13426,36075,Orwell,NY,Oswego County,H1
24956,13093,36075,Lycoming,NY,Oswego County,H1
24957,13044,36075,Constantia,NY,Oswego County,H1
24958,95920,06021,Butte city,CA,Glenn County,H1
24959,13142,36075,Pulaski,NY,Oswego County,H1
24960,13135,36075,Phoenix,NY,Oswego County,H1
24961,13103,36075,Mallory,NY,Oswego County,H1
24962,13437,36075,Redfield,NY,Oswego County,H1
24963,13126,36075,Oswego,NY,Oswego County,H1
24964,13042,36075,Cleveland,NY,Oswego County,H1
24965,13156,36075,Sterling,NY,Oswego County,H1
24966,13316,36075,Camden,NY,Oswego County,H1
24967,13076,36075,Hastings,NY,Oswego County,H1
24968,13115,36075,Minetto,NY,Oswego County,H1
24969,95540,06023,Fortuna,CA,Humboldt County,H1
24970,13114,36075,Mexico,NY,Oswego County,H1
24971,13131,36075,Parish,NY,Oswego County,H1
24972,13028,36075,Bernhards bay,NY,Oswego County,H1
24973,13083,36075,Lacona,NY,Oswego County,H1
24974,12155,36077,Schenevus,NY,Otsego County,H1
24975,13796,36077,Laurens,NY,Otsego County,H1
24976,13315,36077,Burlington flats,NY,Otsego County,H1
24977,13333,36077,East springfield,NY,Otsego County,H1
24978,13457,36077,Schuyler lake,NY,Otsego County,H1
24979,12149,36077,Richmondville,NY,Otsego County,H1
24980,95560,06023,Redway,CA,Humboldt County,H1
24981,13320,36077,Cherry valley,NY,Otsego County,H1
24982,13450,36077,Roseboom,NY,Otsego County,H1
24983,13834,36077,Portlandville,NY,Otsego County,H1
24984,13459,36077,Sharon springs,NY,Otsego County,H1
24985,13849,36077,Unadilla,NY,Otsego County,H1
24986,13361,36077,Jordanville,NY,Otsego County,H1
24987,13482,36077,West burlington,NY,Otsego County,H1
24988,13415,36077,New lisbon,NY,Otsego County,H1
24989,12036,36077,Charlotteville,NY,Otsego County,H1
24990,13335,36077,Edmeston,NY,Otsego County,H1
24991,95550,06023,Korbel,CA,Humboldt County,H1
24992,13809,36077,Mount upton,NY,Otsego County,H1
24993,13337,36077,Fly creek,NY,Otsego County,H1
24994,12043,36077,Cobleskill,NY,Otsego County,H1
24995,13348,36077,Hartwick,NY,Otsego County,H1
24996,13317,36077,Canajoharie,NY,Otsego County,H1
24997,13411,36077,New berlin,NY,Otsego County,H1
24998,13491,36077,West winfield,NY,Otsego County,H1
24999,13485,36077,West edmeston,NY,Otsego County,H1
25000,13439,36077,Richfield springs,NY,Otsego County,H1
25001,13733,36077,Bainbridge,NY,Otsego County,H1
25002,35975,01049,Groveoak,AL,DeKalb County,H1
25003,95563,06023,Salyer,CA,Humboldt County,H1
25004,13810,36077,Mount vision,NY,Otsego County,H1
25005,13861,36077,West oneonta,NY,Otsego County,H1
25006,13825,36077,Otego,NY,Otsego County,H1
25007,13488,36077,Westford,NY,Otsego County,H1
25008,12064,36077,East worcester,NY,Otsego County,H1
25009,13747,36077,Colliersville,NY,Otsego County,H1
25010,13838,36077,Sidney,NY,Otsego County,H1
25011,13326,36077,Cooperstown,NY,Otsego County,H1
25012,13807,36077,Milford,NY,Otsego County,H1
25013,13468,36077,Springfield center,NY,Otsego County,H1
25014,95501,06023,Eureka,CA,Humboldt County,H1
25015,13750,36077,Davenport,NY,Otsego County,H1
25016,13776,36077,Gilbertsville,NY,Otsego County,H1
25017,12116,36077,Maryland,NY,Otsego County,H1
25018,12197,36077,Worcester,NY,Otsego County,H1
25019,13820,36077,Oneonta,NY,Otsego County,H1
25020,13808,36077,Morris,NY,Otsego County,H1
25021,13775,36077,Franklin,NY,Otsego County,H1
25022,13843,36077,South new berlin,NY,Otsego County,H1
25023,13859,36077,Wells bridge,NY,Otsego County,H1
25024,13342,36077,Garrattsville,NY,Otsego County,H1
25025,95524,06023,Bayside,CA,Humboldt County,H1
25026,12533,36079,Hopewell junction,NY,Putnam County,H1
25027,12563,36079,Patterson,NY,Putnam County,H1
25028,10542,36079,Mahopac falls,NY,Putnam County,H1
25029,10512,36079,Carmel,NY,Putnam County,H1
25030,10509,36079,Brewster,NY,Putnam County,H1
25031,12564,36079,Pawling,NY,Putnam County,H1
25032,10505,36079,Baldwin place,NY,Putnam County,H1
25033,10516,36079,Cold spring,NY,Putnam County,H1
25034,12531,36079,Holmes,NY,Putnam County,H1
25035,10541,36079,Mahopac,NY,Putnam County,H1
25036,95528,06023,Carlotta,CA,Humboldt County,H1
25037,10579,36079,Putnam valley,NY,Putnam County,H1
25038,12582,36079,Stormville,NY,Putnam County,H1
25039,10524,36079,Garrison,NY,Putnam County,H1
25040,10588,36079,Shrub oak,NY,Putnam County,H1
25041,10567,36079,Cortlandt manor,NY,Putnam County,H1
25042,10598,36079,Yorktown heights,NY,Putnam County,H1
25043,12524,36079,Fishkill,NY,Putnam County,H1
25044,10537,36079,Lake peekskill,NY,Putnam County,H1
25045,11001,36081,Floral park,NY,Queens County,H6
25046,11102,36081,Astoria,NY,Queens County,H6
25047,95565,06023,Scotia,CA,Humboldt County,H1
25048,11369,36081,East elmhurst,NY,Queens County,H6
25049,11418,36081,Richmond hill,NY,Queens County,H6
25050,11420,36081,South ozone park,NY,Queens County,H6
25051,11422,36081,Rosedale,NY,Queens County,H6
25052,11419,36081,South richmond hill,NY,Queens County,H6
25053,11427,36081,Queens village,NY,Queens County,H6
25054,11693,36081,Far rockaway,NY,Queens County,H6
25055,11020,36081,Great neck,NY,Queens County,H6
25056,11106,36081,Astoria,NY,Queens County,H6
25057,11354,36081,Flushing,NY,Queens County,H6
25058,95518,06023,Arcata,CA,Humboldt County,H1
25059,11368,36081,Corona,NY,Queens County,H6
25060,11370,36081,East elmhurst,NY,Queens County,H6
25061,11372,36081,Jackson heights,NY,Queens County,H6
